split,fruit,quality,file_name,rel_path
train,dragonfruit,good,dragonfruit_g_1_449.jpg,train/dragonfruit/good/dragonfruit_g_1_449.jpg
train,papaya,good,papaya_g_1_147.jpg,train/papaya/good/papaya_g_1_147.jpg
train,papaya,medium,papaya_m_2_145.jpg,train/papaya/medium/papaya_m_2_145.jpg
train,jujube,bad,jujube_b_2_137.jpg,train/jujube/bad/jujube_b_2_137.jpg
train,guava,good,guava_g_3_899.jpg,train/guava/good/guava_g_3_899.jpg
train,papaya,good,papaya_g_1_254.jpg,train/papaya/good/papaya_g_1_254.jpg
train,star_fruit,medium,star_fruit_m_138.jpg,train/star_fruit/medium/star_fruit_m_138.jpg
train,lychee,good,lychee_g_7.jpg,train/lychee/good/lychee_g_7.jpg
train,custard_apple,good,custard_apple_g_1_135.jpg,train/custard_apple/good/custard_apple_g_1_135.jpg
train,custard_apple,good,custard_apple_g_1_255.jpg,train/custard_apple/good/custard_apple_g_1_255.jpg
train,star_fruit,good,star_fruit_g_12.jpg,train/star_fruit/good/star_fruit_g_12.jpg
train,mango,bad,mango_b_265.jpg,train/mango/bad/mango_b_265.jpg
train,papaya,bad,papaya_b_2_72.jpg,train/papaya/bad/papaya_b_2_72.jpg
train,jujube,medium,jujube_m_1_474.jpg,train/jujube/medium/jujube_m_1_474.jpg
train,lychee,medium,lychee_m_299.jpg,train/lychee/medium/lychee_m_299.jpg
train,custard_apple,medium,custard_apple_m_1_258.jpg,train/custard_apple/medium/custard_apple_m_1_258.jpg
train,papaya,good,papaya_g_1_165.jpg,train/papaya/good/papaya_g_1_165.jpg
train,papaya,medium,papaya_m_2_315.jpg,train/papaya/medium/papaya_m_2_315.jpg
train,mango,good,mango_g_297.jpg,train/mango/good/mango_g_297.jpg
train,sapodilla,medium,sofeda_m_330.jpg,train/sapodilla/medium/sofeda_m_330.jpg
train,jackfruit,medium,jackfruit_m_45.jpg,train/jackfruit/medium/jackfruit_m_45.jpg
train,papaya,medium,papaya_m_1_63.jpg,train/papaya/medium/papaya_m_1_63.jpg
train,jujube,medium,jujube_m_1_173.jpg,train/jujube/medium/jujube_m_1_173.jpg
train,mango,medium,mango_m_62.jpg,train/mango/medium/mango_m_62.jpg
train,custard_apple,good,custard_apple_g_1_271.jpg,train/custard_apple/good/custard_apple_g_1_271.jpg
train,sapodilla,bad,sofeda_b_444.jpg,train/sapodilla/bad/sofeda_b_444.jpg
train,mango,good,mango_g_32.jpg,train/mango/good/mango_g_32.jpg
train,mango,good,mango_g_505.jpg,train/mango/good/mango_g_505.jpg
train,jujube,good,jujube_g_1_690.jpg,train/jujube/good/jujube_g_1_690.jpg
train,jackfruit,good,jackfruit_g_436.jpg,train/jackfruit/good/jackfruit_g_436.jpg
train,sapodilla,good,sofeda_g_232.jpg,train/sapodilla/good/sofeda_g_232.jpg
train,banana,good,banana_g_1_482.jpg,train/banana/good/banana_g_1_482.jpg
train,sapodilla,good,sofeda_g_250.jpg,train/sapodilla/good/sofeda_g_250.jpg
train,mango,good,mango_g_402.jpg,train/mango/good/mango_g_402.jpg
train,sapodilla,bad,sofeda_b_064.jpg,train/sapodilla/bad/sofeda_b_064.jpg
train,guava,good,guava_g_3_533.jpg,train/guava/good/guava_g_3_533.jpg
train,pineapple,good,pineapple_g_242.jpg,train/pineapple/good/pineapple_g_242.jpg
train,mango,bad,mango_b_97.jpg,train/mango/bad/mango_b_97.jpg
train,banana,good,banana_g_1_85.jpg,train/banana/good/banana_g_1_85.jpg
train,papaya,medium,papaya_m_2_381.jpg,train/papaya/medium/papaya_m_2_381.jpg
train,lychee,medium,lychee_m_351.jpg,train/lychee/medium/lychee_m_351.jpg
train,banana,good,banana_g_1_12.jpg,train/banana/good/banana_g_1_12.jpg
train,custard_apple,bad,custard_apple_b_1_485.jpg,train/custard_apple/bad/custard_apple_b_1_485.jpg
train,dragonfruit,good,dragonfruit_g_1_447.jpg,train/dragonfruit/good/dragonfruit_g_1_447.jpg
train,pineapple,bad,pineapple_b_472.jpg,train/pineapple/bad/pineapple_b_472.jpg
train,star_fruit,medium,star_fruit_m_189.jpg,train/star_fruit/medium/star_fruit_m_189.jpg
train,lychee,bad,lychee_b_415.jpg,train/lychee/bad/lychee_b_415.jpg
train,pineapple,bad,pineapple_b_499.jpg,train/pineapple/bad/pineapple_b_499.jpg
train,guava,good,guava_g_8_2178.jpg,train/guava/good/guava_g_8_2178.jpg
train,lychee,good,lychee_g_478.jpg,train/lychee/good/lychee_g_478.jpg
train,jackfruit,good,jackfruit_g_467.jpg,train/jackfruit/good/jackfruit_g_467.jpg
train,pineapple,good,pineapple_g_262.jpg,train/pineapple/good/pineapple_g_262.jpg
train,papaya,bad,papaya_b_1_51.jpg,train/papaya/bad/papaya_b_1_51.jpg
train,jujube,medium,jujube_m_1_543.jpg,train/jujube/medium/jujube_m_1_543.jpg
train,dragonfruit,bad,dragonfruit_b_1_430.jpg,train/dragonfruit/bad/dragonfruit_b_1_430.jpg
train,lychee,good,lychee_g_455.jpg,train/lychee/good/lychee_g_455.jpg
train,pineapple,good,pineapple_g_227.jpg,train/pineapple/good/pineapple_g_227.jpg
train,lemon,good,lemon_g_1_952.jpg,train/lemon/good/lemon_g_1_952.jpg
train,jackfruit,medium,jackfruit_m_264.jpg,train/jackfruit/medium/jackfruit_m_264.jpg
train,dragonfruit,good,dragonfruit_g_1_57.jpg,train/dragonfruit/good/dragonfruit_g_1_57.jpg
train,banana,medium,banana_m_1_299.jpg,train/banana/medium/banana_m_1_299.jpg
train,lychee,bad,lychee_b_355.jpg,train/lychee/bad/lychee_b_355.jpg
train,banana,good,banana_g_1_300.jpg,train/banana/good/banana_g_1_300.jpg
train,sapodilla,good,sofeda_g_142.jpg,train/sapodilla/good/sofeda_g_142.jpg
train,lychee,good,lychee_g_136.jpg,train/lychee/good/lychee_g_136.jpg
train,mango,medium,mango_m_365.jpg,train/mango/medium/mango_m_365.jpg
train,jackfruit,bad,jackfruit_b_419.jpg,train/jackfruit/bad/jackfruit_b_419.jpg
train,dragonfruit,good,dragonfruit_g_1_173.jpg,train/dragonfruit/good/dragonfruit_g_1_173.jpg
train,jujube,bad,jujube_b_3_1034.jpg,train/jujube/bad/jujube_b_3_1034.jpg
train,banana,bad,banana_b_1_145.jpg,train/banana/bad/banana_b_1_145.jpg
train,papaya,bad,papaya_b_1_144.jpg,train/papaya/bad/papaya_b_1_144.jpg
train,custard_apple,medium,custard_apple_m_1_308.jpg,train/custard_apple/medium/custard_apple_m_1_308.jpg
train,custard_apple,bad,custard_apple_b_1_68.jpg,train/custard_apple/bad/custard_apple_b_1_68.jpg
train,papaya,bad,papaya_b_1_60.jpg,train/papaya/bad/papaya_b_1_60.jpg
train,pineapple,medium,pineapple_m_435.jpg,train/pineapple/medium/pineapple_m_435.jpg
train,jackfruit,medium,jackfruit_m_177.jpg,train/jackfruit/medium/jackfruit_m_177.jpg
train,mango,good,mango_g_396.jpg,train/mango/good/mango_g_396.jpg
train,papaya,medium,papaya_m_2_223.jpg,train/papaya/medium/papaya_m_2_223.jpg
train,lychee,medium,lychee_m_392.jpg,train/lychee/medium/lychee_m_392.jpg
train,lychee,medium,lychee_m_316.jpg,train/lychee/medium/lychee_m_316.jpg
train,dragonfruit,medium,dragonfruit_m_1_391.jpg,train/dragonfruit/medium/dragonfruit_m_1_391.jpg
train,banana,good,banana_g_1_42.jpg,train/banana/good/banana_g_1_42.jpg
train,jackfruit,medium,jackfruit_m_427.jpg,train/jackfruit/medium/jackfruit_m_427.jpg
train,jackfruit,good,jackfruit_g_115.jpg,train/jackfruit/good/jackfruit_g_115.jpg
train,star_fruit,good,star_fruit_g_400.jpg,train/star_fruit/good/star_fruit_g_400.jpg
train,lychee,bad,lychee_b_15.jpg,train/lychee/bad/lychee_b_15.jpg
train,dragonfruit,medium,dragonfruit_m_1_192.jpg,train/dragonfruit/medium/dragonfruit_m_1_192.jpg
train,banana,good,banana_g_1_504.jpg,train/banana/good/banana_g_1_504.jpg
train,custard_apple,bad,custard_apple_b_1_510.jpg,train/custard_apple/bad/custard_apple_b_1_510.jpg
train,papaya,medium,papaya_m_2_438.jpg,train/papaya/medium/papaya_m_2_438.jpg
train,custard_apple,medium,custard_apple_m_1_207.jpg,train/custard_apple/medium/custard_apple_m_1_207.jpg
train,dragonfruit,bad,dragonfruit_b_1_139.jpg,train/dragonfruit/bad/dragonfruit_b_1_139.jpg
train,jackfruit,medium,jackfruit_m_482.jpg,train/jackfruit/medium/jackfruit_m_482.jpg
train,banana,medium,banana_m_1_281.jpg,train/banana/medium/banana_m_1_281.jpg
train,jackfruit,good,jackfruit_g_500.jpg,train/jackfruit/good/jackfruit_g_500.jpg
train,custard_apple,good,custard_apple_g_1_441.jpg,train/custard_apple/good/custard_apple_g_1_441.jpg
train,lychee,good,lychee_g_110.jpg,train/lychee/good/lychee_g_110.jpg
train,lychee,bad,lychee_b_311.jpg,train/lychee/bad/lychee_b_311.jpg
train,guava,good,guava_g_4_1074.jpg,train/guava/good/guava_g_4_1074.jpg
train,pineapple,medium,pineapple_m_236.jpg,train/pineapple/medium/pineapple_m_236.jpg
train,papaya,bad,papaya_b_1_382.jpg,train/papaya/bad/papaya_b_1_382.jpg
train,jackfruit,medium,jackfruit_m_279.jpg,train/jackfruit/medium/jackfruit_m_279.jpg
train,pineapple,medium,pineapple_m_358.jpg,train/pineapple/medium/pineapple_m_358.jpg
train,star_fruit,bad,star_fruit_b_446.jpg,train/star_fruit/bad/star_fruit_b_446.jpg
train,custard_apple,medium,custard_apple_m_1_16.jpg,train/custard_apple/medium/custard_apple_m_1_16.jpg
train,sapodilla,bad,sofeda_b_135.jpg,train/sapodilla/bad/sofeda_b_135.jpg
train,jujube,medium,jujube_m_1_335.jpg,train/jujube/medium/jujube_m_1_335.jpg
train,jackfruit,bad,jackfruit_b_364.jpg,train/jackfruit/bad/jackfruit_b_364.jpg
train,star_fruit,good,star_fruit_g_317.jpg,train/star_fruit/good/star_fruit_g_317.jpg
train,jackfruit,good,jackfruit_g_387.jpg,train/jackfruit/good/jackfruit_g_387.jpg
train,banana,good,banana_g_1_376.jpg,train/banana/good/banana_g_1_376.jpg
train,sapodilla,bad,sofeda_b_386.jpg,train/sapodilla/bad/sofeda_b_386.jpg
train,guava,bad,guava_b_1_100.jpg,train/guava/bad/guava_b_1_100.jpg
train,lychee,good,lychee_g_516.jpg,train/lychee/good/lychee_g_516.jpg
train,jackfruit,bad,jackfruit_b_89.jpg,train/jackfruit/bad/jackfruit_b_89.jpg
train,banana,good,banana_g_1_54.jpg,train/banana/good/banana_g_1_54.jpg
train,star_fruit,medium,star_fruit_m_448.jpg,train/star_fruit/medium/star_fruit_m_448.jpg
train,star_fruit,medium,star_fruit_m_70.jpg,train/star_fruit/medium/star_fruit_m_70.jpg
train,guava,bad,guava_b_1_142.jpg,train/guava/bad/guava_b_1_142.jpg
train,guava,bad,guava_b_1_37.jpg,train/guava/bad/guava_b_1_37.jpg
train,jackfruit,bad,jackfruit_b_217.jpg,train/jackfruit/bad/jackfruit_b_217.jpg
train,star_fruit,bad,star_fruit_b_136.jpg,train/star_fruit/bad/star_fruit_b_136.jpg
train,lychee,bad,lychee_b_372.jpg,train/lychee/bad/lychee_b_372.jpg
train,jackfruit,bad,jackfruit_b_80.jpg,train/jackfruit/bad/jackfruit_b_80.jpg
train,jujube,medium,jujube_m_1_665.jpg,train/jujube/medium/jujube_m_1_665.jpg
train,guava,good,guava_g_3_614.jpg,train/guava/good/guava_g_3_614.jpg
train,jujube,bad,jujube_b_2_102.jpg,train/jujube/bad/jujube_b_2_102.jpg
train,lychee,bad,lychee_b_212.jpg,train/lychee/bad/lychee_b_212.jpg
train,lemon,medium,lemon_m_2_396.jpg,train/lemon/medium/lemon_m_2_396.jpg
train,dragonfruit,medium,dragonfruit_m_1_81.jpg,train/dragonfruit/medium/dragonfruit_m_1_81.jpg
train,guava,good,guava_g_6_1227.jpg,train/guava/good/guava_g_6_1227.jpg
train,lychee,bad,lychee_b_543.jpg,train/lychee/bad/lychee_b_543.jpg
train,sapodilla,medium,sofeda_m_034.jpg,train/sapodilla/medium/sofeda_m_034.jpg
train,dragonfruit,medium,dragonfruit_m_1_369.jpg,train/dragonfruit/medium/dragonfruit_m_1_369.jpg
train,mango,bad,mango_b_26.jpg,train/mango/bad/mango_b_26.jpg
train,banana,bad,banana_b_1_200.jpg,train/banana/bad/banana_b_1_200.jpg
train,banana,good,banana_g_1_359.jpg,train/banana/good/banana_g_1_359.jpg
train,mango,good,mango_g_548.jpg,train/mango/good/mango_g_548.jpg
train,guava,good,guava_g_6_1420.jpg,train/guava/good/guava_g_6_1420.jpg
train,jujube,medium,jujube_m_1_687.jpg,train/jujube/medium/jujube_m_1_687.jpg
train,lychee,medium,lychee_m_238.jpg,train/lychee/medium/lychee_m_238.jpg
train,custard_apple,bad,custard_apple_b_1_250.jpg,train/custard_apple/bad/custard_apple_b_1_250.jpg
train,sapodilla,medium,sofeda_m_024.jpg,train/sapodilla/medium/sofeda_m_024.jpg
train,lemon,bad,lemon_b_1_838.jpg,train/lemon/bad/lemon_b_1_838.jpg
train,custard_apple,medium,custard_apple_m_1_127.jpg,train/custard_apple/medium/custard_apple_m_1_127.jpg
train,papaya,medium,papaya_m_2_60.jpg,train/papaya/medium/papaya_m_2_60.jpg
train,dragonfruit,good,dragonfruit_g_1_62.jpg,train/dragonfruit/good/dragonfruit_g_1_62.jpg
train,sapodilla,medium,sofeda_m_120.jpg,train/sapodilla/medium/sofeda_m_120.jpg
train,lychee,medium,lychee_m_438.jpg,train/lychee/medium/lychee_m_438.jpg
train,jackfruit,bad,jackfruit_b_226.jpg,train/jackfruit/bad/jackfruit_b_226.jpg
train,pineapple,medium,pineapple_m_217.jpg,train/pineapple/medium/pineapple_m_217.jpg
train,banana,good,banana_g_1_529.jpg,train/banana/good/banana_g_1_529.jpg
train,custard_apple,medium,custard_apple_m_1_273.jpg,train/custard_apple/medium/custard_apple_m_1_273.jpg
train,star_fruit,good,star_fruit_g_112.jpg,train/star_fruit/good/star_fruit_g_112.jpg
train,custard_apple,good,custard_apple_g_1_352.jpg,train/custard_apple/good/custard_apple_g_1_352.jpg
train,dragonfruit,medium,dragonfruit_m_1_126.jpg,train/dragonfruit/medium/dragonfruit_m_1_126.jpg
train,star_fruit,medium,star_fruit_m_92.jpg,train/star_fruit/medium/star_fruit_m_92.jpg
train,pineapple,good,pineapple_g_331.jpg,train/pineapple/good/pineapple_g_331.jpg
train,lychee,bad,lychee_b_376.jpg,train/lychee/bad/lychee_b_376.jpg
train,guava,good,guava_g_4_1172.jpg,train/guava/good/guava_g_4_1172.jpg
train,guava,good,guava_g_8_2206.jpg,train/guava/good/guava_g_8_2206.jpg
train,dragonfruit,medium,dragonfruit_m_1_4.jpg,train/dragonfruit/medium/dragonfruit_m_1_4.jpg
train,dragonfruit,bad,dragonfruit_b_1_494.jpg,train/dragonfruit/bad/dragonfruit_b_1_494.jpg
train,mango,good,mango_g_386.jpg,train/mango/good/mango_g_386.jpg
train,jackfruit,medium,jackfruit_m_261.jpg,train/jackfruit/medium/jackfruit_m_261.jpg
train,banana,bad,banana_b_1_396.jpg,train/banana/bad/banana_b_1_396.jpg
train,mango,bad,mango_b_10.jpg,train/mango/bad/mango_b_10.jpg
train,jujube,bad,jujube_b_3_586.jpg,train/jujube/bad/jujube_b_3_586.jpg
train,lychee,bad,lychee_b_10.jpg,train/lychee/bad/lychee_b_10.jpg
train,papaya,bad,papaya_b_2_114.jpg,train/papaya/bad/papaya_b_2_114.jpg
train,papaya,medium,papaya_m_2_153.jpg,train/papaya/medium/papaya_m_2_153.jpg
train,lemon,good,lemon_g_2_98.jpg,train/lemon/good/lemon_g_2_98.jpg
train,jujube,bad,jujube_b_3_219.jpg,train/jujube/bad/jujube_b_3_219.jpg
train,star_fruit,bad,star_fruit_b_87.jpg,train/star_fruit/bad/star_fruit_b_87.jpg
train,dragonfruit,medium,dragonfruit_m_1_170.jpg,train/dragonfruit/medium/dragonfruit_m_1_170.jpg
train,banana,good,banana_g_1_286.jpg,train/banana/good/banana_g_1_286.jpg
train,guava,medium,guava_m_3_1035.jpg,train/guava/medium/guava_m_3_1035.jpg
train,lemon,medium,lemon_m_1_5.jpg,train/lemon/medium/lemon_m_1_5.jpg
train,star_fruit,bad,star_fruit_b_331.jpg,train/star_fruit/bad/star_fruit_b_331.jpg
train,lemon,medium,lemon_m_2_393.jpg,train/lemon/medium/lemon_m_2_393.jpg
train,star_fruit,medium,star_fruit_m_292.jpg,train/star_fruit/medium/star_fruit_m_292.jpg
train,jujube,medium,jujube_m_1_193.jpg,train/jujube/medium/jujube_m_1_193.jpg
train,mango,bad,mango_b_337.jpg,train/mango/bad/mango_b_337.jpg
train,guava,bad,guava_b_2_226.jpg,train/guava/bad/guava_b_2_226.jpg
train,sapodilla,bad,sofeda_b_330.jpg,train/sapodilla/bad/sofeda_b_330.jpg
train,lemon,good,lemon_g_2_208.jpg,train/lemon/good/lemon_g_2_208.jpg
train,sapodilla,medium,sofeda_m_397.jpg,train/sapodilla/medium/sofeda_m_397.jpg
train,star_fruit,medium,star_fruit_m_484.jpg,train/star_fruit/medium/star_fruit_m_484.jpg
train,jackfruit,bad,jackfruit_b_225.jpg,train/jackfruit/bad/jackfruit_b_225.jpg
train,lychee,bad,lychee_b_336.jpg,train/lychee/bad/lychee_b_336.jpg
train,jujube,good,jujube_g_1_661.jpg,train/jujube/good/jujube_g_1_661.jpg
train,lemon,bad,lemon_b_1_447.jpg,train/lemon/bad/lemon_b_1_447.jpg
train,custard_apple,good,custard_apple_g_1_474.jpg,train/custard_apple/good/custard_apple_g_1_474.jpg
train,sapodilla,good,sofeda_g_422.jpg,train/sapodilla/good/sofeda_g_422.jpg
train,custard_apple,medium,custard_apple_m_1_187.jpg,train/custard_apple/medium/custard_apple_m_1_187.jpg
train,jujube,bad,jujube_b_2_198.jpg,train/jujube/bad/jujube_b_2_198.jpg
train,mango,bad,mango_b_263.jpg,train/mango/bad/mango_b_263.jpg
train,jujube,bad,jujube_b_2_188.jpg,train/jujube/bad/jujube_b_2_188.jpg
train,mango,good,mango_g_438.jpg,train/mango/good/mango_g_438.jpg
train,mango,medium,mango_m_152.jpg,train/mango/medium/mango_m_152.jpg
train,jujube,good,jujube_g_1_130.jpg,train/jujube/good/jujube_g_1_130.jpg
train,jackfruit,good,jackfruit_g_31.jpg,train/jackfruit/good/jackfruit_g_31.jpg
train,star_fruit,good,star_fruit_g_103.jpg,train/star_fruit/good/star_fruit_g_103.jpg
train,papaya,medium,papaya_m_2_231.jpg,train/papaya/medium/papaya_m_2_231.jpg
train,lychee,medium,lychee_m_370.jpg,train/lychee/medium/lychee_m_370.jpg
train,jujube,good,jujube_g_1_622.jpg,train/jujube/good/jujube_g_1_622.jpg
train,guava,bad,guava_b_2_223.jpg,train/guava/bad/guava_b_2_223.jpg
train,sapodilla,bad,sofeda_b_031.jpg,train/sapodilla/bad/sofeda_b_031.jpg
train,star_fruit,bad,star_fruit_b_27.jpg,train/star_fruit/bad/star_fruit_b_27.jpg
train,guava,good,guava_g_3_287.jpg,train/guava/good/guava_g_3_287.jpg
train,guava,good,guava_g_3_84.jpg,train/guava/good/guava_g_3_84.jpg
train,mango,medium,mango_m_375.jpg,train/mango/medium/mango_m_375.jpg
train,sapodilla,medium,sofeda_m_064.jpg,train/sapodilla/medium/sofeda_m_064.jpg
train,lemon,good,lemon_g_2_844.jpg,train/lemon/good/lemon_g_2_844.jpg
train,pineapple,medium,pineapple_m_235.jpg,train/pineapple/medium/pineapple_m_235.jpg
train,custard_apple,medium,custard_apple_m_1_493.jpg,train/custard_apple/medium/custard_apple_m_1_493.jpg
train,mango,bad,mango_b_364.jpg,train/mango/bad/mango_b_364.jpg
train,lychee,good,lychee_g_54.jpg,train/lychee/good/lychee_g_54.jpg
train,star_fruit,bad,star_fruit_b_537.jpg,train/star_fruit/bad/star_fruit_b_537.jpg
train,sapodilla,good,sofeda_g_348.jpg,train/sapodilla/good/sofeda_g_348.jpg
train,banana,medium,banana_m_1_150.jpg,train/banana/medium/banana_m_1_150.jpg
train,lychee,good,lychee_g_6.jpg,train/lychee/good/lychee_g_6.jpg
train,guava,medium,guava_m_3_1088.jpg,train/guava/medium/guava_m_3_1088.jpg
train,lemon,bad,lemon_b_2_102.jpg,train/lemon/bad/lemon_b_2_102.jpg
train,papaya,good,papaya_g_2_18.jpg,train/papaya/good/papaya_g_2_18.jpg
train,mango,bad,mango_b_535.jpg,train/mango/bad/mango_b_535.jpg
train,star_fruit,bad,star_fruit_b_257.jpg,train/star_fruit/bad/star_fruit_b_257.jpg
train,lychee,good,lychee_g_30.jpg,train/lychee/good/lychee_g_30.jpg
train,papaya,bad,papaya_b_1_28.jpg,train/papaya/bad/papaya_b_1_28.jpg
train,custard_apple,bad,custard_apple_b_1_513.jpg,train/custard_apple/bad/custard_apple_b_1_513.jpg
train,banana,good,banana_g_1_327.jpg,train/banana/good/banana_g_1_327.jpg
train,lychee,bad,lychee_b_433.jpg,train/lychee/bad/lychee_b_433.jpg
train,jujube,medium,jujube_m_1_171.jpg,train/jujube/medium/jujube_m_1_171.jpg
train,lemon,good,lemon_g_1_833.jpg,train/lemon/good/lemon_g_1_833.jpg
train,dragonfruit,bad,dragonfruit_b_1_72.jpg,train/dragonfruit/bad/dragonfruit_b_1_72.jpg
train,custard_apple,good,custard_apple_g_1_400.jpg,train/custard_apple/good/custard_apple_g_1_400.jpg
train,sapodilla,medium,sofeda_m_096.jpg,train/sapodilla/medium/sofeda_m_096.jpg
train,pineapple,good,pineapple_g_350.jpg,train/pineapple/good/pineapple_g_350.jpg
train,jackfruit,bad,jackfruit_b_222.jpg,train/jackfruit/bad/jackfruit_b_222.jpg
train,custard_apple,bad,custard_apple_b_1_387.jpg,train/custard_apple/bad/custard_apple_b_1_387.jpg
train,pineapple,good,pineapple_g_381.jpg,train/pineapple/good/pineapple_g_381.jpg
train,lemon,medium,lemon_m_2_348.jpg,train/lemon/medium/lemon_m_2_348.jpg
train,custard_apple,bad,custard_apple_b_1_506.jpg,train/custard_apple/bad/custard_apple_b_1_506.jpg
train,papaya,bad,papaya_b_2_18.jpg,train/papaya/bad/papaya_b_2_18.jpg
train,papaya,good,papaya_g_2_4.jpg,train/papaya/good/papaya_g_2_4.jpg
train,lychee,good,lychee_g_413.jpg,train/lychee/good/lychee_g_413.jpg
train,dragonfruit,bad,dragonfruit_b_1_463.jpg,train/dragonfruit/bad/dragonfruit_b_1_463.jpg
train,guava,medium,guava_m_3_1419.jpg,train/guava/medium/guava_m_3_1419.jpg
train,custard_apple,good,custard_apple_g_1_260.jpg,train/custard_apple/good/custard_apple_g_1_260.jpg
train,mango,good,mango_g_261.jpg,train/mango/good/mango_g_261.jpg
train,mango,bad,mango_b_127.jpg,train/mango/bad/mango_b_127.jpg
train,jujube,bad,jujube_b_2_35.jpg,train/jujube/bad/jujube_b_2_35.jpg
train,lychee,bad,lychee_b_251.jpg,train/lychee/bad/lychee_b_251.jpg
train,dragonfruit,bad,dragonfruit_b_1_504.jpg,train/dragonfruit/bad/dragonfruit_b_1_504.jpg
train,pineapple,good,pineapple_g_096.jpg,train/pineapple/good/pineapple_g_096.jpg
train,mango,medium,mango_m_17.jpg,train/mango/medium/mango_m_17.jpg
train,lemon,good,lemon_g_2_150.jpg,train/lemon/good/lemon_g_2_150.jpg
train,dragonfruit,bad,dragonfruit_b_1_164.jpg,train/dragonfruit/bad/dragonfruit_b_1_164.jpg
train,lemon,bad,lemon_b_2_45.jpg,train/lemon/bad/lemon_b_2_45.jpg
train,star_fruit,good,star_fruit_g_38.jpg,train/star_fruit/good/star_fruit_g_38.jpg
train,sapodilla,medium,sofeda_m_059.jpg,train/sapodilla/medium/sofeda_m_059.jpg
train,star_fruit,good,star_fruit_g_435.jpg,train/star_fruit/good/star_fruit_g_435.jpg
train,banana,bad,banana_b_1_77.jpg,train/banana/bad/banana_b_1_77.jpg
train,mango,bad,mango_b_70.jpg,train/mango/bad/mango_b_70.jpg
train,star_fruit,medium,star_fruit_m_194.jpg,train/star_fruit/medium/star_fruit_m_194.jpg
train,lemon,bad,lemon_b_1_635.jpg,train/lemon/bad/lemon_b_1_635.jpg
train,jackfruit,good,jackfruit_g_287.jpg,train/jackfruit/good/jackfruit_g_287.jpg
train,jujube,good,jujube_g_1_274.jpg,train/jujube/good/jujube_g_1_274.jpg
train,jackfruit,bad,jackfruit_b_249.jpg,train/jackfruit/bad/jackfruit_b_249.jpg
train,banana,bad,banana_b_1_439.jpg,train/banana/bad/banana_b_1_439.jpg
train,pineapple,bad,pineapple_b_463.jpg,train/pineapple/bad/pineapple_b_463.jpg
train,papaya,medium,papaya_m_1_42.jpg,train/papaya/medium/papaya_m_1_42.jpg
train,guava,bad,guava_b_2_240.jpg,train/guava/bad/guava_b_2_240.jpg
train,jujube,good,jujube_g_1_22.jpg,train/jujube/good/jujube_g_1_22.jpg
train,sapodilla,good,sofeda_g_208.jpg,train/sapodilla/good/sofeda_g_208.jpg
train,custard_apple,bad,custard_apple_b_1_514.jpg,train/custard_apple/bad/custard_apple_b_1_514.jpg
train,dragonfruit,bad,dragonfruit_b_1_403.jpg,train/dragonfruit/bad/dragonfruit_b_1_403.jpg
train,jujube,medium,jujube_m_1_69.jpg,train/jujube/medium/jujube_m_1_69.jpg
train,jujube,good,jujube_g_1_207.jpg,train/jujube/good/jujube_g_1_207.jpg
train,mango,good,mango_g_445.jpg,train/mango/good/mango_g_445.jpg
train,lychee,bad,lychee_b_403.jpg,train/lychee/bad/lychee_b_403.jpg
train,pineapple,medium,pineapple_m_400.jpg,train/pineapple/medium/pineapple_m_400.jpg
train,papaya,medium,papaya_m_2_301.jpg,train/papaya/medium/papaya_m_2_301.jpg
train,dragonfruit,medium,dragonfruit_m_1_366.jpg,train/dragonfruit/medium/dragonfruit_m_1_366.jpg
train,lychee,good,lychee_g_282.jpg,train/lychee/good/lychee_g_282.jpg
train,papaya,bad,papaya_b_2_261.jpg,train/papaya/bad/papaya_b_2_261.jpg
train,banana,medium,banana_m_1_38.jpg,train/banana/medium/banana_m_1_38.jpg
train,custard_apple,medium,custard_apple_m_1_180.jpg,train/custard_apple/medium/custard_apple_m_1_180.jpg
train,banana,medium,banana_m_1_121.jpg,train/banana/medium/banana_m_1_121.jpg
train,papaya,good,papaya_g_2_5.jpg,train/papaya/good/papaya_g_2_5.jpg
train,lychee,medium,lychee_m_378.jpg,train/lychee/medium/lychee_m_378.jpg
train,papaya,medium,papaya_m_2_99.jpg,train/papaya/medium/papaya_m_2_99.jpg
train,lemon,medium,lemon_m_2_43.jpg,train/lemon/medium/lemon_m_2_43.jpg
train,banana,good,banana_g_1_280.jpg,train/banana/good/banana_g_1_280.jpg
train,star_fruit,bad,star_fruit_b_31.jpg,train/star_fruit/bad/star_fruit_b_31.jpg
train,lychee,medium,lychee_m_320.jpg,train/lychee/medium/lychee_m_320.jpg
train,guava,good,guava_g_6_1225.jpg,train/guava/good/guava_g_6_1225.jpg
train,star_fruit,good,star_fruit_g_541.jpg,train/star_fruit/good/star_fruit_g_541.jpg
train,custard_apple,bad,custard_apple_b_1_77.jpg,train/custard_apple/bad/custard_apple_b_1_77.jpg
train,jackfruit,good,jackfruit_g_320.jpg,train/jackfruit/good/jackfruit_g_320.jpg
train,lychee,bad,lychee_b_277.jpg,train/lychee/bad/lychee_b_277.jpg
train,jackfruit,medium,jackfruit_m_43.jpg,train/jackfruit/medium/jackfruit_m_43.jpg
train,lychee,medium,lychee_m_65.jpg,train/lychee/medium/lychee_m_65.jpg
train,jujube,good,jujube_g_1_557.jpg,train/jujube/good/jujube_g_1_557.jpg
